Zone_Name,Crop,Area,Production
Soro ,Wheat,36836,93104
Soro ,Onion,7403,85603
Soro ,Wheat,34403,76125
Soro ,Onion,9812,112664
Soro ,Wheat,35843,75319
Soro ,Onion,14188,167027
Soro ,Wheat,37751,76355
Soro ,Onion,12864,163336
Soro ,Wheat,41824,86363
Soro ,Onion,12331,147972
Soro ,Wheat,41501,81665
Soro ,Onion,12474,105352
Soro ,Wheat,53143,132805
Soro ,Onion,15698,133234
Soro ,Wheat,59285,149046
Soro ,Onion,17236,163143
Soro ,Wheat,52500,143300
Soro ,Rice,2718,2241
Soro ,Wheat,68424,204035
Soro ,Onion,36,130
Soro ,Rice,2598,2949
Soro ,Wheat,64145,216835
Soro ,Onion,34,101
Soro ,Rice,1844,194
Soro ,Wheat,61886,118884
Soro ,Onion,39,108
Soro ,Rice,2436,566
Soro ,Wheat,55324,174640
Soro ,Onion,34,142
Soro ,Rice,861,150
Soro ,Wheat,52941,131287
Soro ,Onion,29,188
Soro ,Rice,2058,2405
Soro ,Wheat,63492,231030
Soro ,Onion,43,262
Soro ,Rice,1987,3139
Soro ,Wheat,50984,167098
Soro ,Onion,17,47
Soro ,Rice,2295,2810
Soro ,Wheat,51891,170279
Soro ,Onion,23,63
Soro ,Rice,1840,4327
Soro ,Wheat,53423,163549
Soro ,Onion,48,86
Soro ,Rice,1892,1816
Soro ,Wheat,56952,192121
Soro ,Onion,2,8
Soro ,Rice,2445,4692
Soro ,Wheat,62737,228085
Soro ,Rice,1046,1078
Soro ,Wheat,73134,285650
Soro ,Rice,1832,2241
Soro ,Wheat,86163,365854
Soro ,Onion,5,13
Soro ,Rice,3100,4700
Soro ,Wheat,94500,257800
Soro ,Rice,4033,5957
Soro ,Wheat,123034,312529
Soro ,Onion,49,358
Soro ,Rice,8799,13634
Soro ,Wheat,103111,318989
Soro ,Onion,91,363
Soro ,Rice,7508,8347
Soro ,Wheat,96156,241324
Soro ,Onion,37,219
Soro ,Rice,6318,11557
Soro ,Wheat,79144,227185
Soro ,Onion,65,510
Soro ,Rice,5261,5741
Soro ,Wheat,50311,141770
Soro ,Onion,39,749
Soro ,Rice,5931,9997
Soro ,Wheat,66760,191358
Soro ,Onion,46,550
Soro ,Rice,5018,10791
Soro ,Wheat,64902,220058
Soro ,Onion,36,472
Soro ,Rice,6642,15606
Soro ,Wheat,64753,209469
Soro ,Onion,20,176
Soro ,Rice,6505,17751
Soro ,Wheat,81551,296388
Soro ,Onion,54,700
Soro ,Rice,8402,20645
Soro ,Wheat,110050,398747
Soro ,Onion,64,496
Soro ,Rice,12011,36786
Soro ,Wheat,86611,320290
Soro ,Onion,24,380
Soro ,Rice,17348,37733
Soro ,Wheat,91999,325222
Soro ,Onion,64,700
Soro ,Rice,13974,38259
Soro ,Wheat,115280,411409
Soro ,Onion,38,348
Soro ,Onion,1800,7300
Soro ,Wheat,82400,100500
Soro ,Wheat,74731,88584
Soro ,Onion,2209,7979
Soro ,Wheat,88991,55037
Soro ,Onion,2894,9255
Soro ,Wheat,91912,184326
Soro ,Onion,3284,8239
Soro ,Wheat,69514,179307
Soro ,Onion,4175,11631
Soro ,Wheat,85412,189465
Soro ,Onion,4074,12706
Soro ,Wheat,74768,201871
Soro ,Onion,5831,19127
Soro ,Wheat,69640,141396
Soro ,Onion,8714,56008
Soro ,Wheat,71316,163469
Soro ,Onion,8627,92106
Soro ,Wheat,76384,165160
Soro ,Onion,8151,78327
Soro ,Wheat,79567,161304
Soro ,Onion,8074,79751
Soro ,Wheat,67100,173274
Soro ,Onion,7509,54395
Soro ,Wheat,77165,194171
Soro ,Onion,7421,54157
Soro ,Wheat,77362,194987
Soro ,Onion,7937,60916
Soro ,Onion,100,200
Soro ,Wheat,109600,185500
Soro ,Rice,7,9
Soro ,Wheat,85111,125221
Soro ,Onion,254,732
Soro ,Rice,17,22
Soro ,Wheat,72496,98455
Soro ,Onion,269,724
Soro ,Wheat,51527,74074
Soro ,Onion,181,465
Soro ,Wheat,68178,113534
Soro ,Onion,363,726
Soro ,Wheat,29431,61032
Soro ,Onion,69,70
Soro ,Wheat,38801,79685
Soro ,Onion,177,226
Soro ,Wheat,25553,43649
Soro ,Onion,120,90
Soro ,Wheat,28652,37038
Soro ,Onion,184,165
Soro ,Wheat,77550,149111
Soro ,Onion,142,254
Soro ,Wheat,69452,131968
Soro ,Onion,160,286
Soro ,Wheat,30185,51077
Soro ,Onion,126,151
Soro ,Wheat,24350,48213
Soro ,Onion,75,259
Soro ,Wheat,80115,145154
Soro ,Onion,175,412
Soro ,Rice,1530,2765
Soro ,Wheat,44610,116629
Soro ,Onion,139,2976
Soro ,Rice,1530,2318
Soro ,Wheat,47698,158095
Soro ,Onion,226,3321
Soro ,Rice,1324,2681
Soro ,Wheat,49319,123163
Soro ,Onion,371,5110
Soro ,Rice,400,500
Soro ,Wheat,32600,75000
Soro ,Rice,234,286
Soro ,Wheat,22599,46352
Soro ,Onion,78,155
Soro ,Rice,217,274
Soro ,Wheat,12003,17313
Soro ,Onion,43,51
Soro ,Rice,164,154
Soro ,Wheat,3342,7208
Soro ,Onion,20,22
Soro ,Rice,248,309
Soro ,Wheat,15369,42099
Soro ,Onion,55,220
Soro ,Rice,93,76
Soro ,Wheat,1482,3158
Soro ,Onion,16,38
Soro ,Rice,93,154
Soro ,Wheat,5376,15020
Soro ,Onion,13,12
Soro ,Rice,67,99
Soro ,Wheat,3293,9348
Soro ,Onion,9,23
Soro ,Rice,83,122
Soro ,Wheat,16323,45077
Soro ,Onion,57,144
Soro ,Rice,105,165
Soro ,Wheat,36704,116996
Soro ,Onion,25,84
Soro ,Rice,160,325
Soro ,Wheat,34420,107093
Soro ,Onion,29,90
Soro ,Rice,105,190
Soro ,Wheat,12069,26966
Soro ,Onion,5,13
Soro ,Rice,61,92
Soro ,Wheat,6461,16811
Soro ,Onion,21,60
Soro ,Rice,86,174
Soro ,Wheat,31898,104462
Soro ,Onion,21,63
Soro ,Onion,100,300
Soro ,Rice,200,2100
Soro ,Wheat,62400,170400
Soro ,Rice,1579,1930
Soro ,Wheat,87805,197926
Soro ,Onion,75,221
Soro ,Rice,1142,1441
Soro ,Wheat,75275,185096
Soro ,Onion,60,177
Soro ,Rice,216,202
Soro ,Wheat,66197,111612
Soro ,Onion,74,195
Soro ,Rice,355,443
Soro ,Wheat,62102,116887
Soro ,Onion,103,280
Soro ,Rice,17,14
Soro ,Wheat,54227,82843
Soro ,Onion,79,343
Soro ,Rice,158,261
Soro ,Wheat,60948,130252
Soro ,Onion,81,384
Soro ,Rice,143,212
Soro ,Wheat,44021,78218
Soro ,Onion,56,205
Soro ,Rice,210,308
Soro ,Wheat,44491,90111
Soro ,Onion,41,122
Soro ,Rice,27,42
Soro ,Wheat,42351,118521
Soro ,Onion,42,168
Soro ,Rice,49,99
Soro ,Wheat,45688,118179
Soro ,Onion,113,452
Soro ,Rice,64,116
Soro ,Wheat,53450,164400
Soro ,Onion,86,338
Soro ,Rice,103,156
Soro ,Wheat,61185,213165
Soro ,Onion,103,338
Soro ,Rice,646,1308
Soro ,Wheat,84191,291368
Soro ,Onion,105,406
Soro ,Onion,2300,18400
Soro ,Wheat,82200,187000
Soro ,Wheat,86568,219710
Soro ,Onion,2330,18427
Soro ,Wheat,89379,189197
Soro ,Onion,3111,24301
Soro ,Wheat,86767,171194
Soro ,Onion,3010,23480
Soro ,Wheat,82086,269379
Soro ,Onion,3480,25589
Soro ,Wheat,84627,247138
Soro ,Onion,3217,21120
Soro ,Orange,14,0
Soro ,Wheat,86844,229255
Soro ,Onion,4254,29824
Soro ,Orange,7,0
Soro ,Wheat,86650,266724
Soro ,Onion,6194,47232
Soro ,Wheat,84607,215361
Soro ,Onion,6038,46408
Soro ,Wheat,84349,267674
Soro ,Onion,5488,54842
Soro ,Wheat,85200,170924
Soro ,Onion,6195,61778
Soro ,Wheat,85657,250455
Soro ,Onion,5464,86890
Soro ,Wheat,90628,301181
Soro ,Onion,7330,22150
Soro ,Wheat,100483,343783
Soro ,Onion,9373,165507
Soro ,Onion,100,100
Soro ,Wheat,35800,68300
Soro ,Rice,11,14
Soro ,Wheat,30078,58798
Soro ,Onion,100,150
Soro ,Rice,8,10
Soro ,Wheat,18603,28780
Soro ,Onion,65,95
Soro ,Rice,7,6
Soro ,Wheat,15218,25630
Soro ,Onion,58,87
Soro ,Rice,7,9
Soro ,Wheat,22526,51029
Soro ,Onion,90,135
Soro ,Rice,3,2
Soro ,Wheat,10087,24429
Soro ,Onion,46,69
Soro ,Rice,6,10
Soro ,Wheat,26658,70468
Soro ,Onion,62,101
Soro ,Rice,1,2
Soro ,Wheat,16300,30254
Soro ,Onion,57,83
Soro ,Rice,1,2
Soro ,Wheat,27201,64336
Soro ,Onion,37,56
Soro ,Rice,7,11
Soro ,Wheat,46191,109237
Soro ,Onion,58,88
Soro ,Rice,3,6
Soro ,Wheat,39349,92695
Soro ,Onion,50,76
Soro ,Rice,3,5
Soro ,Wheat,24790,52778
Soro ,Onion,51,77
Soro ,Wheat,18016,44115
Soro ,Onion,55,83
Soro ,Wheat,39045,114373
Soro ,Onion,33,495
Soro ,Onion,100,500
Soro ,Wheat,105500,177700
Soro ,Rice,33,40
Soro ,Wheat,111265,201716
Soro ,Onion,169,1038
Soro ,Rice,155,196
Soro ,Wheat,89880,114307
Soro ,Onion,96,643
Soro ,Rice,70,66
Soro ,Wheat,70478,108495
Soro ,Onion,114,846
Soro ,Rice,12,15
Soro ,Wheat,60297,123635
Soro ,Onion,71,502
Soro ,Rice,10,8
Soro ,Wheat,39825,80975
Soro ,Onion,24,186
Soro ,Orange,2,0
Soro ,Rice,5,8
Soro ,Wheat,47241,124621
Soro ,Onion,49,390
Soro ,Orange,3,0
Soro ,Rice,5,8
Soro ,Wheat,60615,169243
Soro ,Onion,78,614
Soro ,Rice,4,6
Soro ,Wheat,54647,138646
Soro ,Onion,39,157
Soro ,Wheat,63430,163346
Soro ,Onion,47,186
Soro ,Wheat,69961,175020
Soro ,Onion,96,379
Soro ,Wheat,40643,105913
Soro ,Onion,31,128
Soro ,Rice,7,11
Soro ,Wheat,39926,106733
Soro ,Onion,63,185
Soro ,Rice,2,4
Soro ,Wheat,88632,284497
Soro ,Onion,86,409
Soro ,Rice,10200,8700
Soro ,Wheat,63200,155000
Soro ,Rice,8444,5257
Soro ,Wheat,53548,123316
Soro ,Onion,53,170
Soro ,Rice,6452,2877
Soro ,Wheat,32134,72816
Soro ,Onion,49,160
Soro ,Rice,5879,1663
Soro ,Wheat,17488,38009
Soro ,Onion,21,32
Soro ,Rice,6272,7038
Soro ,Wheat,38959,97378
Soro ,Onion,40,82
Soro ,Rice,3683,880
Soro ,Wheat,16935,38743
Soro ,Onion,13,50
Soro ,Rice,5141,6070
Soro ,Wheat,33804,82623
Soro ,Onion,32,59
Soro ,Rice,5564,4165
Soro ,Wheat,48549,160395
Soro ,Onion,56,68
Soro ,Rice,5785,4477
Soro ,Wheat,67990,148568
Soro ,Onion,47,54
Soro ,Rice,6175,5725
Soro ,Wheat,88904,217207
Soro ,Onion,8,13
Soro ,Rice,5759,4256
Soro ,Wheat,79367,184713
Soro ,Onion,29,38
Soro ,Rice,3689,2013
Soro ,Wheat,41115,86645
Soro ,Onion,17,78
Soro ,Rice,4253,2594
Soro ,Wheat,32201,75366
Soro ,Onion,3,43
Soro ,Rice,4881,5269
Soro ,Wheat,55118,131966
Soro ,Onion,15,36
Mirab Sooro,Rice,6690,9290
Mirab Sooro,Wheat,2720,2370
Mirab Sooro,Rice,6720,9950
Mirab Sooro,Wheat,2550,4310
Mirab Sooro,Rice,6030,7870
Mirab Sooro,Wheat,1490,2150
Mirab Sooro,Rice,6100,8660
Mirab Sooro,Wheat,2700,3640
Mirab Sooro,Rice,6350,8720
Mirab Sooro,Wheat,2530,3310
Mirab Sooro,Rice,6300,8720
Mirab Sooro,Wheat,1950,2470
Mirab Sooro,Rice,630,9570
Mirab Sooro,Wheat,1430,2280
Mirab Sooro,Rice,6300,9750
Mirab Sooro,Wheat,1430,2800
Mirab Sooro,Rice,5500,8500
Mirab Sooro,Wheat,1430,2810
Mirab Sooro,Rice,5600,9240
Mirab Sooro,Wheat,1640,1640
Mirab Sooro,Rice,5350,9360
Mirab Sooro,Wheat,1250,1210
Mirab Sooro,Rice,5000,8550
Mirab Sooro,Wheat,1730,1630
Mirab Sooro,Rice,4950,8672
Mirab Sooro,Wheat,1000,1180
Mirab Sooro,Rice,4940,8670
Mirab Sooro,Wheat,900,1060
Mirab Sooro,Rice,4910,8770
Mirab Sooro,Wheat,160,180
Mirab Sooro,Rice,4910,8840
Mirab Sooro,Wheat,150,170
Mirab Sooro,Rice,4870,8790
Mirab Sooro,Wheat,150,170
Mirab Sooro,Rice,4813,8751
Mirab Sooro,Wheat,143,162
Mirab Sooro,Rice,1404,1917
Mirab Sooro,Wheat,1041,826
Mirab Sooro,Rice,1408,2059
Mirab Sooro,Wheat,1040,1649
Mirab Sooro,Rice,1408,2059
Mirab Sooro,Wheat,1045,1300
Mirab Sooro,Rice,1360,1992
Mirab Sooro,Wheat,1050,785
Mirab Sooro,Rice,1000,1350
Mirab Sooro,Wheat,1050,1050
Mirab Sooro,Rice,1000,1320
Mirab Sooro,Wheat,105,106
Mirab Sooro,Rice,1000,1000
Mirab Sooro,Wheat,850,900
Mirab Sooro,Rice,600,1850
Mirab Sooro,Wheat,850,900
Mirab Sooro,Rice,850,850
Mirab Sooro,Wheat,850,900
Mirab Sooro,Rice,1000,1030
Mirab Sooro,Wheat,40,40
Mirab Sooro,Rice,1000,1070
Mirab Sooro,Wheat,380,320
Mirab Sooro,Rice,1000,1070
Mirab Sooro,Wheat,810,980
Mirab Sooro,Rice,1000,1140
Mirab Sooro,Wheat,470,498
Mirab Sooro,Rice,970,1100
Mirab Sooro,Wheat,440,470
Mirab Sooro,Rice,980,1320
Mirab Sooro,Wheat,50,50
Mirab Sooro,Rice,988,1410
Mirab Sooro,Wheat,50,45
Mirab Sooro,Rice,990,1420
Mirab Sooro,Wheat,50,50
Mirab Sooro,Rice,920,1347
Mirab Sooro,Wheat,50,45
Mirab Sooro,Rice,2400,3270
Mirab Sooro,Wheat,1580,1020
Mirab Sooro,Rice,2400,3430
Mirab Sooro,Wheat,1960,2590
Mirab Sooro,Rice,2400,3430
Mirab Sooro,Wheat,1960,2590
Mirab Sooro,Rice,2340,3150
Mirab Sooro,Wheat,2080,2050
Mirab Sooro,Rice,2340,3550
Mirab Sooro,Wheat,2080,2420
Mirab Sooro,Rice,2340,3550
Mirab Sooro,Wheat,2080,2490
Mirab Sooro,Rice,2340,3410
Mirab Sooro,Wheat,1500,2070
Mirab Sooro,Rice,2340,3770
Mirab Sooro,Wheat,1500,2300
Mirab Sooro,Rice,2300,3750
Mirab Sooro,Wheat,2000,3150
Mirab Sooro,Rice,2800,4650
Mirab Sooro,Wheat,1870,1870
Mirab Sooro,Rice,2460,4350
Mirab Sooro,Wheat,1250,1150
Mirab Sooro,Rice,2100,3730
Mirab Sooro,Wheat,1560,1310
Mirab Sooro,Rice,2220,3948
Mirab Sooro,Wheat,370,411
Mirab Sooro,Rice,2210,3930
Mirab Sooro,Wheat,370,410
Mirab Sooro,Rice,2420,4480
Mirab Sooro,Wheat,160,170
Mirab Sooro,Rice,2100,4010
Mirab Sooro,Wheat,160,170
Mirab Sooro,Rice,2050,3910
Mirab Sooro,Wheat,150,160
Mirab Sooro,Rice,1920,3738
Mirab Sooro,Wheat,110,118
Mirab Sooro,Rice,5380,7480
Mirab Sooro,Wheat,2600,2200
Mirab Sooro,Rice,5380,8000
Mirab Sooro,Wheat,2550,4300
Mirab Sooro,Rice,5380,7999
Mirab Sooro,Wheat,2720,4063
Mirab Sooro,Rice,5100,7570
Mirab Sooro,Wheat,2880,4010
Mirab Sooro,Rice,5100,7600
Mirab Sooro,Wheat,2670,3620
Mirab Sooro,Rice,5100,7600
Mirab Sooro,Wheat,2670,3620
Mirab Sooro,Rice,5100,7630
Mirab Sooro,Wheat,1960,3000
Mirab Sooro,Rice,550,8320
Mirab Sooro,Wheat,1960,3250
Mirab Sooro,Rice,550,8350
Mirab Sooro,Wheat,2100,3500
Mirab Sooro,Rice,2460,4560
Mirab Sooro,Wheat,910,910
Mirab Sooro,Rice,4190,7450
Mirab Sooro,Wheat,1020,820
Mirab Sooro,Rice,4170,7580
Mirab Sooro,Wheat,1100,800
Mirab Sooro,Rice,3970,7213
Mirab Sooro,Wheat,810,621
Mirab Sooro,Rice,3950,7180
Mirab Sooro,Wheat,790,710
Mirab Sooro,Rice,3610,6770
Mirab Sooro,Wheat,150,150
Mirab Sooro,Rice,3160,6000
Mirab Sooro,Rice,3130,5950
Mirab Sooro,Wheat,40,40
Mirab Sooro,Rice,3016,5851
Mirab Sooro,Wheat,20,21
Siraro,Rice,25978,80462
Siraro,Onion,47,458
Siraro,Rice,25211,97869
Siraro,Rice,24097,97257
Siraro,Onion,26,329
Siraro,Rice,17523,36392
Siraro,Onion,36,419
Siraro,Rice,24437,131658
Siraro,Onion,7,59
Siraro,Onion,2813,37188
Siraro,Onion,1680,20960
Siraro,Rice,18703,57670
Siraro,Rice,15034,51575
Siraro,Wheat,20,1
Siraro,Onion,3093,38591
Siraro,Rice,16875,60494
Siraro,Wheat,9,4
Siraro,Onion,2813,37188
Siraro,Rice,12170,47066
Siraro,Wheat,8,4
Siraro,Onion,4450,58829
Siraro,Rice,10548,37200
Siraro,Rice,6577,22152
Siraro,Wheat,6,0
Siraro,Onion,1970,26248
Siraro,Orange,18,28
Siraro,Tomato,4409,56986
Siraro,Rice,3654,10643
Siraro,Onion,1330,18824
Siraro,Orange,12,24
Siraro,Tomato,4386,52229
Siraro,Rice,7239,24454
Siraro,Onion,1878,21165
Siraro,Rice,7406,20665
Siraro,Onion,2366,27499
Siraro,Rice,6221,24009
Siraro,Onion,3223,37638
Siraro,Rice,6479,24456
Siraro,Onion,3372,39537
Siraro,Rice,2573,25437
Siraro,Onion,779,29198
Siraro,Rice,2817,9884
Siraro,Onion,858,12535
Siraro,Rice,2666,10419
Siraro,Rice,2629,10486
Siraro,Onion,891,10636
Siraro,Rice,2156,7890
Siraro,Onion,708,12036
Siraro,Rice,2158,10139
Siraro,Onion,78,661
Siraro,Onion,42,340
Siraro,Onion,121,920
Siraro,Rice,116625,358110
Siraro,Rice,121285,418149
Siraro,Onion,24,187
Siraro,Rice,127843,447523
Siraro,Onion,42,340
Siraro,Rice,123804,472024
Siraro,Onion,57,461
Siraro,Rice,108375,402810
Siraro,Rice,102336,281708
Siraro,Onion,121,1023
Siraro,Tomato,11,135
Siraro,Rice,104162,317655
Siraro,Onion,83,748
Siraro,Tomato,7,71
Siraro,Rice,114599,315702
Siraro,Onion,256,2477
Siraro,Rice,114291,218345
Siraro,Onion,67,537
Siraro,Rice,105440,392384
Siraro,Onion,49,428
Siraro,Rice,102798,335119
Siraro,Onion,66,636
Siraro,Rice,107817,223882
Siraro,Onion,40,378
Siraro,Rice,111517,322962
Siraro,Onion,20,195
Siraro,Rice,115815,301506
Siraro,Rice,120983,248242
Siraro,Onion,17,161
Siraro,Rice,111958,339286
Siraro,Onion,12,140
Siraro,Rice,127485,565960
Siraro,Onion,5,42
Siraro,Onion,1132,9152
Siraro,Onion,382,2900
Siraro,Rice,64393,203890
Siraro,Rice,57072,196352
Siraro,Onion,931,7253
Siraro,Rice,60472,201243
Siraro,Onion,1132,9152
Siraro,Rice,61608,227438
Siraro,Onion,1488,12030
Siraro,Rice,54334,189510
Siraro,Rice,30152,77596
Siraro,Onion,352,2977
Siraro,Orange,1,2
Siraro,Tomato,5294,101955
Siraro,Rice,15997,38810
Siraro,Onion,298,2684
Siraro,Tomato,2640,34843
Siraro,Rice,13915,38568
Siraro,Onion,141,1364
Siraro,Rice,29023,85390
Siraro,Onion,155,1242
Siraro,Rice,21062,76072
Siraro,Onion,188,1641
Siraro,Rice,18801,70395
Siraro,Onion,122,1175
Siraro,Rice,20368,77727
Siraro,Onion,116,1097
Siraro,Rice,20310,79675
Siraro,Onion,162,1580
Siraro,Rice,22862,93207
Siraro,Rice,27067,128226
Siraro,Onion,644,7634
Siraro,Rice,12003,53669
Siraro,Onion,129,1500
Siraro,Rice,26689,132535
Siraro,Onion,24,203
Siraro,Onion,5199,36807
Siraro,Onion,4620,29180
Siraro,Rice,27589,136520
Siraro,Rice,27278,93305
Siraro,Onion,5639,35622
Siraro,Rice,28437,118998
Siraro,Onion,5199,36807
Siraro,Rice,25246,111460
Siraro,Onion,2954,20913
Siraro,Rice,16106,76330
Siraro,Rice,15372,52709
Siraro,Wheat,1,0
Siraro,Onion,2367,18892
Siraro,Orange,1876,2911
Siraro,Tomato,1781,7609
Siraro,Rice,11437,32378
Siraro,Onion,2876,22539
Siraro,Orange,1890,3709
Siraro,Tomato,1568,15913
Siraro,Rice,21031,74246
Siraro,Onion,3576,38651
Siraro,Rice,23735,75304
Siraro,Onion,3365,33720
Siraro,Rice,18607,81248
Siraro,Onion,3339,27049
Siraro,Rice,17276,67837
Siraro,Onion,2545,18311
Siraro,Rice,19638,72661
Siraro,Onion,2745,25350
Siraro,Rice,16647,78849
Siraro,Onion,3043,26715
Siraro,Rice,18349,98053
Siraro,Rice,19158,103376
Siraro,Onion,3803,32289
Siraro,Rice,9476,30806
Siraro,Onion,512,3653
Siraro,Rice,4234,25758
Siraro,Onion,1824,11877
Siraro,Onion,4201,49450
Siraro,Onion,1826,20630
Siraro,Rice,60892,268930
Siraro,Rice,67387,232121
Siraro,Onion,4384,49526
Siraro,Rice,64481,270611
Siraro,Onion,4201,49450
Siraro,Rice,68130,306471
Siraro,Onion,4652,54759
Siraro,Rice,50474,233910
Siraro,Rice,16691,74471
Siraro,Onion,1785,22534
Siraro,Orange,43,66
Siraro,Tomato,682,8930
Siraro,Rice,1944,7962
Siraro,Onion,1320,9485
Siraro,Orange,98,192
Siraro,Tomato,573,7050
Siraro,Rice,55347,216247
Siraro,Onion,1679,22739
Siraro,Rice,43539,179564
Siraro,Onion,1879,19302
Siraro,Rice,38548,161599
Siraro,Onion,2014,15301
Siraro,Rice,38360,166860
Siraro,Onion,3402,31262
Siraro,Rice,38053,196321
Siraro,Onion,1440,28753
Siraro,Rice,38114,156419
Siraro,Onion,1631,25878
Siraro,Rice,36659,154538
Siraro,Rice,33719,144357
Siraro,Onion,1275,13003
Siraro,Rice,6603,29125
Siraro,Onion,896,10570
Siraro,Rice,30889,163021
Siraro,Onion,243,2058
Siraro,Onion,1,8
Siraro,Rice,154694,505700
Siraro,Rice,207871,711233
Siraro,Rice,193691,618958
Siraro,Onion,1,8
Siraro,Rice,172517,574297
Siraro,Rice,135160,478940
Siraro,Rice,97420,278087
Siraro,Tomato,24,296
Siraro,Rice,97117,295638
Siraro,Onion,5,45
Siraro,Tomato,59,599
Siraro,Rice,101674,307110
Siraro,Onion,6,58
Siraro,Rice,114720,293875
Siraro,Rice,103107,395134
Siraro,Rice,91356,345129
Siraro,Rice,90874,329210
Siraro,Rice,91020,331434
Siraro,Rice,95739,378628
Siraro,Rice,90419,395412
Siraro,Onion,1,9
Siraro,Rice,77784,344875
Siraro,Rice,85564,391837
Siraro,Rice,31244,118640
Siraro,Rice,32907,115066
Siraro,Rice,31472,143642
Siraro,Rice,28596,129425
Siraro,Rice,28229,121390
Siraro,Rice,26052,98469
Siraro,Orange,1,2
Siraro,Tomato,6,74
Siraro,Rice,17320,52897
Siraro,Orange,4,8
Siraro,Tomato,4,40
Siraro,Rice,22016,86486
Siraro,Onion,2,19
Siraro,Rice,21709,82523
Siraro,Rice,21406,94130
Siraro,Rice,20349,90210
Siraro,Rice,18187,83657
Siraro,Rice,17307,76237
Siraro,Rice,16989,80387
Siraro,Rice,16617,90110
Siraro,Rice,12412,57882
Siraro,Rice,13619,66703
Siraro,Onion,977,7580
Siraro,Onion,228,46530
Siraro,Rice,16448,48590
Siraro,Rice,16961,58225
Siraro,Onion,707,5508
Siraro,Rice,17279,56473
Siraro,Onion,977,7580
Siraro,Rice,15277,51797
Siraro,Onion,925,7176
Siraro,Rice,15539,56120
Siraro,Rice,12837,37510
Siraro,Onion,74,626
Siraro,Orange,1,2
Siraro,Tomato,151,1149
Siraro,Rice,9321,24070
Siraro,Onion,172,1549
Siraro,Orange,1,2
Siraro,Tomato,144,1461
Siraro,Rice,18233,54278
Siraro,Onion,178,1723
Siraro,Rice,18398,48225
Siraro,Onion,130,1042
Siraro,Rice,13745,48272
Siraro,Onion,76,663
Siraro,Rice,12433,40279
Siraro,Onion,93,896
Siraro,Rice,15628,60158
Siraro,Onion,106,1012
Siraro,Rice,15013,64087
Siraro,Onion,179,1746
Siraro,Rice,14808,56991
Siraro,Rice,17090,65737
Siraro,Onion,326,4054
Siraro,Rice,10907,44073
Siraro,Onion,229,2663
Siraro,Rice,12565,69898
Siraro,Onion,73,618
Siraro,Onion,58,522
Siraro,Orange,1,2
Siraro,Tomato,2081,27465
Siraro,Rice,17620,45254
Siraro,Onion,165,1597
Siraro,Rice,21980,57797
Siraro,Onion,75,601
Siraro,Rice,17890,51037
Siraro,Onion,101,882
Siraro,Rice,14982,47672
Siraro,Onion,148,1426
Siraro,Rice,14621,52303
Siraro,Onion,129,1219
Siraro,Rice,16490,64976
Siraro,Onion,157,1531
Siraro,Rice,16337,70126
Siraro,Rice,20111,91443
Siraro,Onion,83,1022
Siraro,Rice,17753,72186
Siraro,Onion,63,733
Siraro,Rice,29704,143404
Siraro,Onion,36,305
Siraro,Onion,1109,7011
Siraro,Rice,83061,314380
Siraro,Rice,88338,303471
Siraro,Onion,695,2934
Siraro,Rice,79103,331342
Siraro,Onion,1109,7011
Siraro,Rice,71421,327017
Siraro,Onion,641,4052
Siraro,Rice,68131,271590
Siraro,Rice,43959,112171
Siraro,Onion,908,5429
Siraro,Orange,1,2
Siraro,Tomato,376,4632
Siraro,Rice,23934,65024
Siraro,Onion,794,5148
Siraro,Orange,3,6
Siraro,Tomato,308,2636
Siraro,Rice,60368,196583
Siraro,Onion,969,9004
Siraro,Rice,70996,234492
Siraro,Onion,1045,6375
Siraro,Rice,67230,267518
Siraro,Onion,932,9798
Siraro,Rice,61864,214880
Siraro,Onion,931,11684
Siraro,Rice,66699,267228
Siraro,Onion,581,5492
Siraro,Rice,50986,203616
Siraro,Onion,679,5223
Siraro,Rice,61064,260055
Siraro,Rice,65635,304235
Siraro,Onion,899,9772
Siraro,Rice,18024,65000
Siraro,Onion,193,1887
Siraro,Rice,35268,163965
Siraro,Onion,299,2461
Siraro,Onion,30,237
Siraro,Onion,35,260
Siraro,Rice,156953,269630
Siraro,Rice,159249,551392
Siraro,Onion,30,234
Siraro,Rice,162381,518670
Siraro,Onion,30,237
Siraro,Rice,168155,556041
Siraro,Rice,168265,427500
Siraro,Rice,137724,159449
Siraro,Onion,30,254
Siraro,Tomato,3,37
Siraro,Rice,136039,259866
Siraro,Onion,26,234
Siraro,Tomato,1,10
Siraro,Rice,153139,140662
Siraro,Onion,8,77
Siraro,Rice,158100,136637
Siraro,Onion,8,64
Siraro,Rice,165714,630607
Siraro,Rice,154040,289317
Siraro,Rice,170840,225147
Siraro,Rice,157855,432029
Siraro,Rice,156049,321506
Siraro,Rice,170042,577026
Siraro,Rice,142210,201553
Siraro,Onion,10,116
Siraro,Rice,154750,605329
Siraro,Onion,6851,49562
Siraro,Rice,23983,99150
Siraro,Rice,24167,83225
Siraro,Wheat,250,13
Siraro,Onion,5445,42422
Siraro,Rice,22710,105619
Siraro,Onion,6851,49562
Siraro,Rice,21456,100757
Siraro,Onion,3583,25921
Siraro,Rice,21361,97610
Siraro,Rice,9442,34968
Siraro,Onion,2048,17317
Siraro,Orange,51,79
Siraro,Tomato,943,9694
